searched_zipcode,searched_lat,searched_lng,searched_address,searched_state,searched_city,searched_metro,latitude,longitude,distance,loc_name,loc_number,address,cuisines,delivery_time_raw,delivery_time,review_count,review_rating,RunDate,Specialty Items,Meal Types,Dietary Preferences
10003,40.7324733,-73.98738,"41 Cooper Square, 7 E 7th St, New York, NY 10003, USA",NY,New York,NY,40.6880496,-73.9625943,0.891851996,Peaches Hot House & The Smoke Joint,21227,"285 Grand Ave, Brooklyn, NY 11238, USA",American,15 - 25,20,1582,4.6,25/04/22 7:01,Miscellaneous|Sandwiches,Miscellaneous,Miscellaneous
11219,40.6310753,-73.9976946,"4701 15th Ave, Brooklyn, NY 11219, USA",NY,Brooklyn,NY,40.6880496,-73.9625943,0.891851996,Peaches Hot House & The Smoke Joint,21227,"285 Grand Ave, Brooklyn, NY 11238, USA",American,15 - 25,20,1582,4.6,25/04/22 7:01,Miscellaneous|Sandwiches,Miscellaneous,Miscellaneous
11216,40.6788319,-73.9506774,"300 Madison St, Brooklyn, NY 11216, USA",NY,Brooklyn,NY,40.6880496,-73.9625943,0.891851996,Peaches Hot House & The Smoke Joint,21227,"285 Grand Ave, Brooklyn, NY 11238, USA",American,15 - 25,20,1582,4.6,25/04/22 7:01,Miscellaneous|Sandwiches,Miscellaneous,Miscellaneous
11216,40.6788319,-73.9506774,"300 Madison St, Brooklyn, NY 11216, USA",NY,Brooklyn,NY,40.6787135,-73.9498726,0.042954728,India House Restaurant,766668,"586 Nostrand Ave, Brooklyn, NY 11216, USA",Indian,19 - 29,24,1459,4.7,25/04/22 7:01,Miscellaneous,Miscellaneous,Vegetarian|Miscellaneous
10003,40.7324733,-73.98738,"41 Cooper Square, 7 E 7th St, New York, NY 10003, USA",NY,New York,NY,40.6787135,-73.9498726,0.042954728,India House Restaurant,766668,"586 Nostrand Ave, Brooklyn, NY 11216, USA",Indian,19 - 29,24,1459,4.7,25/04/22 7:01,Miscellaneous,Miscellaneous,Vegetarian|Miscellaneous
11219,40.6310753,-73.9976946,"4701 15th Ave, Brooklyn, NY 11219, USA",NY,Brooklyn,NY,40.6787135,-73.9498726,0.042954728,India House Restaurant,766668,"586 Nostrand Ave, Brooklyn, NY 11216, USA",Indian,19 - 29,24,1459,4.7,25/04/22 7:01,Miscellaneous,Miscellaneous,Vegetarian|Miscellaneous
11219,40.6310753,-73.9976946,"4701 15th Ave, Brooklyn, NY 11219, USA",NY,Brooklyn,NY,40.6814727,-73.9772867,1.406084814,5ive Spice,132997,"52 5th Ave, Brooklyn, NY 10118, USA",Vietnamese|Mexican,21 - 31,26,2000,4.8,25/04/22 7:01,Vietnamese|Miscellaneous|Tacos|Sandwiches,Miscellaneous,Miscellaneous
10003,40.7324733,-73.98738,"41 Cooper Square, 7 E 7th St, New York, NY 10003, USA",NY,New York,NY,40.6814727,-73.9772867,1.406084814,5ive Spice,132997,"52 5th Ave, Brooklyn, NY 10118, USA",Vietnamese|Mexican,21 - 31,26,2000,4.8,25/04/22 7:01,Vietnamese|Miscellaneous|Tacos|Sandwiches,Miscellaneous,Miscellaneous
11216,40.6788319,-73.9506774,"300 Madison St, Brooklyn, NY 11216, USA",NY,Brooklyn,NY,40.6814727,-73.9772867,1.406084814,5ive Spice,132997,"52 5th Ave, Brooklyn, NY 10118, USA",Vietnamese|Mexican,21 - 31,26,2000,4.8,25/04/22 7:01,Vietnamese|Miscellaneous|Tacos|Sandwiches,Miscellaneous,Miscellaneous
10003,40.7324733,-73.98738,"41 Cooper Square, 7 E 7th St, New York, NY 10003, USA",NY,New York,NY,40.674212,-73.9568904,0.455920372,Silver Rice,28640,"638 Park Pl, Brooklyn, NY 11238, USA",Japanese,30 - 40,35,2000,4.9,25/04/22 7:01,Sushi|Miscellaneous,Miscellaneous,Miscellaneous
11216,40.6788319,-73.9506774,"300 Madison St, Brooklyn, NY 11216, USA",NY,Brooklyn,NY,40.674212,-73.9568904,0.455920372,Silver Rice,28640,"638 Park Pl, Brooklyn, NY 11238, USA",Japanese,30 - 40,35,2000,4.9,25/04/22 7:01,Sushi|Miscellaneous,Miscellaneous,Miscellaneous
11219,40.6310753,-73.9976946,"4701 15th Ave, Brooklyn, NY 11219, USA",NY,Brooklyn,NY,40.674212,-73.9568904,0.455920372,Silver Rice,28640,"638 Park Pl, Brooklyn, NY 11238, USA",Japanese,30 - 40,35,2000,4.9,25/04/22 7:01,Sushi|Miscellaneous,Miscellaneous,Miscellaneous
10003,40.7324733,-73.98738,"41 Cooper Square, 7 E 7th St, New York, NY 10003, USA",NY,New York,NY,40.6796572,-73.9678424,0.901179932,Wine Exchange,1466421,"Wine Exchange, 595 Vanderbilt Ave, Brooklyn, NY 11238, USA",Miscellaneous,16 - 26,21,296,4.9,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
11219,40.6310753,-73.9976946,"4701 15th Ave, Brooklyn, NY 11219, USA",NY,Brooklyn,NY,40.6796572,-73.9678424,0.901179932,Wine Exchange,1466421,"Wine Exchange, 595 Vanderbilt Ave, Brooklyn, NY 11238, USA",Miscellaneous,16 - 26,21,296,4.9,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
11216,40.6788319,-73.9506774,"300 Madison St, Brooklyn, NY 11216, USA",NY,Brooklyn,NY,40.6796572,-73.9678424,0.901179932,Wine Exchange,1466421,"Wine Exchange, 595 Vanderbilt Ave, Brooklyn, NY 11238, USA",Miscellaneous,16 - 26,21,296,4.9,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
10003,40.7324733,-73.98738,"41 Cooper Square, 7 E 7th St, New York, NY 10003, USA",NY,New York,NY,40.6739872,-73.9566671,0.458844896,J’s Wong,603862,"717 Franklin Ave, Brooklyn, NY 11238, USA",Seafood|Chinese,14 - 24,19,2000,4.6,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
11216,40.6788319,-73.9506774,"300 Madison St, Brooklyn, NY 11216, USA",NY,Brooklyn,NY,40.6739872,-73.9566671,0.458844896,J’s Wong,603862,"717 Franklin Ave, Brooklyn, NY 11238, USA",Seafood|Chinese,14 - 24,19,2000,4.6,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
11219,40.6310753,-73.9976946,"4701 15th Ave, Brooklyn, NY 11219, USA",NY,Brooklyn,NY,40.6739872,-73.9566671,0.458844896,J’s Wong,603862,"717 Franklin Ave, Brooklyn, NY 11238, USA",Seafood|Chinese,14 - 24,19,2000,4.6,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
11216,40.6788319,-73.9506774,"300 Madison St, Brooklyn, NY 11216, USA",NY,Brooklyn,NY,40.6764988,-73.9626743,0.648940898,Nacho Macho Taco,732709,"Nacho Macho Taco., 417 Prospect Pl, Brooklyn, NY 11238, USA",Mexican,Oct-20,15,2000,4.7,25/04/22 7:01,Miscellaneous|Tacos,Miscellaneous,Miscellaneous
11219,40.6310753,-73.9976946,"4701 15th Ave, Brooklyn, NY 11219, USA",NY,Brooklyn,NY,40.6764988,-73.9626743,0.648940898,Nacho Macho Taco,732709,"Nacho Macho Taco., 417 Prospect Pl, Brooklyn, NY 11238, USA",Mexican,Oct-20,15,2000,4.7,25/04/22 7:01,Miscellaneous|Tacos,Miscellaneous,Miscellaneous
10003,40.7324733,-73.98738,"41 Cooper Square, 7 E 7th St, New York, NY 10003, USA",NY,New York,NY,40.6764988,-73.9626743,0.648940898,Nacho Macho Taco,732709,"Nacho Macho Taco., 417 Prospect Pl, Brooklyn, NY 11238, USA",Mexican,Oct-20,15,2000,4.7,25/04/22 7:01,Miscellaneous|Tacos,Miscellaneous,Miscellaneous
10003,40.7324733,-73.98738,"41 Cooper Square, 7 E 7th St, New York, NY 10003, USA",NY,New York,NY,40.6881626,-73.9546143,0.676852132,Home Frite,674578,"1047 Bedford Ave, Brooklyn, NY 11216, USA",Miscellaneous,19 - 29,24,2000,4.7,25/04/22 7:01,Miscellaneous|Sandwiches,Brunch|Miscellaneous,Miscellaneous
11219,40.6310753,-73.9976946,"4701 15th Ave, Brooklyn, NY 11219, USA",NY,Brooklyn,NY,40.6881626,-73.9546143,0.676852132,Home Frite,674578,"1047 Bedford Ave, Brooklyn, NY 11216, USA",Miscellaneous,19 - 29,24,2000,4.7,25/04/22 7:01,Miscellaneous|Sandwiches,Brunch|Miscellaneous,Miscellaneous
11216,40.6788319,-73.9506774,"300 Madison St, Brooklyn, NY 11216, USA",NY,Brooklyn,NY,40.6881626,-73.9546143,0.676852132,Home Frite,674578,"1047 Bedford Ave, Brooklyn, NY 11216, USA",Miscellaneous,19 - 29,24,2000,4.7,25/04/22 7:01,Miscellaneous|Sandwiches,Brunch|Miscellaneous,Miscellaneous
10003,40.7324733,-73.98738,"41 Cooper Square, 7 E 7th St, New York, NY 10003, USA",NY,New York,NY,40.6689821,-73.9508809,0.680606226,Brooklyn Wing House,194598,"1218 Union St, Brooklyn, NY 11225, USA",American,18 - 28,23,2000,4.4,25/04/22 7:01,Miscellaneous|Sandwiches,Miscellaneous,Miscellaneous
11216,40.6788319,-73.9506774,"300 Madison St, Brooklyn, NY 11216, USA",NY,Brooklyn,NY,40.6689821,-73.9508809,0.680606226,Brooklyn Wing House,194598,"1218 Union St, Brooklyn, NY 11225, USA",American,18 - 28,23,2000,4.4,25/04/22 7:01,Miscellaneous|Sandwiches,Miscellaneous,Miscellaneous
11219,40.6310753,-73.9976946,"4701 15th Ave, Brooklyn, NY 11219, USA",NY,Brooklyn,NY,40.6689821,-73.9508809,0.680606226,Brooklyn Wing House,194598,"1218 Union St, Brooklyn, NY 11225, USA",American,18 - 28,23,2000,4.4,25/04/22 7:01,Miscellaneous|Sandwiches,Miscellaneous,Miscellaneous
10003,40.7324733,-73.98738,"41 Cooper Square, 7 E 7th St, New York, NY 10003, USA",NY,New York,NY,40.6744619,-73.9505166,0.302040822,Dhania,675351,"Dhania, 787 Prospect Pl, Brooklyn, NY 11216, USA",Seafood|Indian,14 - 24,19,2000,4.6,25/04/22 7:01,Miscellaneous,Miscellaneous,Vegetarian|Miscellaneous
11219,40.6310753,-73.9976946,"4701 15th Ave, Brooklyn, NY 11219, USA",NY,Brooklyn,NY,40.6744619,-73.9505166,0.302040822,Dhania,675351,"Dhania, 787 Prospect Pl, Brooklyn, NY 11216, USA",Seafood|Indian,14 - 24,19,2000,4.6,25/04/22 7:01,Miscellaneous,Miscellaneous,Vegetarian|Miscellaneous
11216,40.6788319,-73.9506774,"300 Madison St, Brooklyn, NY 11216, USA",NY,Brooklyn,NY,40.6744619,-73.9505166,0.302040822,Dhania,675351,"Dhania, 787 Prospect Pl, Brooklyn, NY 11216, USA",Seafood|Indian,14 - 24,19,2000,4.6,25/04/22 7:01,Miscellaneous,Miscellaneous,Vegetarian|Miscellaneous
10003,40.7324733,-73.98738,"41 Cooper Square, 7 E 7th St, New York, NY 10003, USA",NY,New York,NY,40.6935581,-73.9295952,1.501698761,Juicy King Crab Express,1067574,"1126 Broadway, Brooklyn, NY 11221, USA",Seafood|Chinese,22 - 32,27,1382,4.6,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
11219,40.6310753,-73.9976946,"4701 15th Ave, Brooklyn, NY 11219, USA",NY,Brooklyn,NY,40.6935581,-73.9295952,1.501698761,Juicy King Crab Express,1067574,"1126 Broadway, Brooklyn, NY 11221, USA",Seafood|Chinese,22 - 32,27,1382,4.6,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
11216,40.6788319,-73.9506774,"300 Madison St, Brooklyn, NY 11216, USA",NY,Brooklyn,NY,40.6935581,-73.9295952,1.501698761,Juicy King Crab Express,1067574,"1126 Broadway, Brooklyn, NY 11221, USA",Seafood|Chinese,22 - 32,27,1382,4.6,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
10003,40.7324733,-73.98738,"41 Cooper Square, 7 E 7th St, New York, NY 10003, USA",NY,New York,NY,40.6715804,-73.9525371,0.510394894,El Rinconcito Mix,617859,"774 St Johns Pl, Brooklyn, NY 11216, USA",American|Mexican,14 - 24,19,1314,4.4,25/04/22 7:01,American|Miscellaneous|Sandwiches|Burgers,Miscellaneous|Breakfast,Miscellaneous
11219,40.6310753,-73.9976946,"4701 15th Ave, Brooklyn, NY 11219, USA",NY,Brooklyn,NY,40.6715804,-73.9525371,0.510394894,El Rinconcito Mix,617859,"774 St Johns Pl, Brooklyn, NY 11216, USA",American|Mexican,14 - 24,19,1314,4.4,25/04/22 7:01,American|Miscellaneous|Sandwiches|Burgers,Miscellaneous|Breakfast,Miscellaneous
11216,40.6788319,-73.9506774,"300 Madison St, Brooklyn, NY 11216, USA",NY,Brooklyn,NY,40.6715804,-73.9525371,0.510394894,El Rinconcito Mix,617859,"774 St Johns Pl, Brooklyn, NY 11216, USA",American|Mexican,14 - 24,19,1314,4.4,25/04/22 7:01,American|Miscellaneous|Sandwiches|Burgers,Miscellaneous|Breakfast,Miscellaneous
10003,40.7324733,-73.98738,"41 Cooper Square, 7 E 7th St, New York, NY 10003, USA",NY,New York,NY,40.6894003,-73.9722806,1.346922023,Down the Block Grocers,2635630,"186 Dekalb Ave, Brooklyn, NY 11205, USA",Miscellaneous,23 - 33,28,0,0.0,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
11219,40.6310753,-73.9976946,"4701 15th Ave, Brooklyn, NY 11219, USA",NY,Brooklyn,NY,40.6894003,-73.9722806,1.346922023,Down the Block Grocers,2635630,"186 Dekalb Ave, Brooklyn, NY 11205, USA",Miscellaneous,23 - 33,28,0,0.0,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
11216,40.6788319,-73.9506774,"300 Madison St, Brooklyn, NY 11216, USA",NY,Brooklyn,NY,40.6894003,-73.9722806,1.346922023,Down the Block Grocers,2635630,"186 Dekalb Ave, Brooklyn, NY 11205, USA",Miscellaneous,23 - 33,28,0,0.0,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
11219,40.6310753,-73.9976946,"4701 15th Ave, Brooklyn, NY 11219, USA",NY,Brooklyn,NY,40.674401,-73.9540295,0.352939883,Brooklyn Born Mini Market,2641224,"1426 Bedford Ave, Brooklyn, NY 11216, USA",Miscellaneous,15 - 25,20,11,4.5,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
10003,40.7324733,-73.98738,"41 Cooper Square, 7 E 7th St, New York, NY 10003, USA",NY,New York,NY,40.674401,-73.9540295,0.352939883,Brooklyn Born Mini Market,2641224,"1426 Bedford Ave, Brooklyn, NY 11216, USA",Miscellaneous,15 - 25,20,11,4.5,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
11216,40.6788319,-73.9506774,"300 Madison St, Brooklyn, NY 11216, USA",NY,Brooklyn,NY,40.674401,-73.9540295,0.352939883,Brooklyn Born Mini Market,2641224,"1426 Bedford Ave, Brooklyn, NY 11216, USA",Miscellaneous,15 - 25,20,11,4.5,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
10003,40.7324733,-73.98738,"41 Cooper Square, 7 E 7th St, New York, NY 10003, USA",NY,New York,NY,40.6797198,-73.9294256,1.11519346,Kiwi Food Market,2632098,"1741 Fulton St, Brooklyn, NY 11233, USA",Miscellaneous,27 - 37,32,26,4.6,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
11219,40.6310753,-73.9976946,"4701 15th Ave, Brooklyn, NY 11219, USA",NY,Brooklyn,NY,40.6797198,-73.9294256,1.11519346,Kiwi Food Market,2632098,"1741 Fulton St, Brooklyn, NY 11233, USA",Miscellaneous,27 - 37,32,26,4.6,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
11219,40.6310753,-73.9976946,"4701 15th Ave, Brooklyn, NY 11219, USA",NY,Brooklyn,NY,40.6805564,-73.9501499,0.122309416,Walgreens,1117002,"1281 Fulton St, Brooklyn, NY 11216, USA",Miscellaneous,16 - 26,21,318,4.5,25/04/22 7:01,Miscellaneous,Miscellaneous|Snacks,Miscellaneous
10003,40.7324733,-73.98738,"41 Cooper Square, 7 E 7th St, New York, NY 10003, USA",NY,New York,NY,40.6805564,-73.9501499,0.122309416,Walgreens,1117002,"1281 Fulton St, Brooklyn, NY 11216, USA",Miscellaneous,16 - 26,21,318,4.5,25/04/22 7:01,Miscellaneous,Miscellaneous|Snacks,Miscellaneous
11216,40.6788319,-73.9506774,"300 Madison St, Brooklyn, NY 11216, USA",NY,Brooklyn,NY,40.6797198,-73.9294256,1.11519346,Kiwi Food Market,2632098,"1741 Fulton St, Brooklyn, NY 11233, USA",Miscellaneous,27 - 37,32,26,4.6,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
11219,40.6310753,-73.9976946,"4701 15th Ave, Brooklyn, NY 11219, USA",NY,Brooklyn,NY,40.6653192,-73.9566685,0.984964277,Rite Aid,1625273,"Rite Aid, 1679 Bedford Ave, Brooklyn, NY 11225, USA",Miscellaneous,29 - 39,34,167,4.3,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
10003,40.7324733,-73.98738,"41 Cooper Square, 7 E 7th St, New York, NY 10003, USA",NY,New York,NY,40.6653192,-73.9566685,0.984964277,Rite Aid,1625273,"Rite Aid, 1679 Bedford Ave, Brooklyn, NY 11225, USA",Miscellaneous,29 - 39,34,167,4.3,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
11216,40.6788319,-73.9506774,"300 Madison St, Brooklyn, NY 11216, USA",NY,Brooklyn,NY,40.6653192,-73.9566685,0.984964277,Rite Aid,1625273,"Rite Aid, 1679 Bedford Ave, Brooklyn, NY 11225, USA",Miscellaneous,29 - 39,34,167,4.3,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
10003,40.7324733,-73.98738,"41 Cooper Square, 7 E 7th St, New York, NY 10003, USA",NY,New York,NY,40.6972639,-73.93116,1.633160755,Dollar General,2305359,"1192 Myrtle Ave, Brooklyn, NY 11221, USA",Miscellaneous,34 - 44,39,156,4.4,25/04/22 7:01,Miscellaneous,Miscellaneous|Snacks,Miscellaneous
11219,40.6310753,-73.9976946,"4701 15th Ave, Brooklyn, NY 11219, USA",NY,Brooklyn,NY,40.6972639,-73.93116,1.633160755,Dollar General,2305359,"1192 Myrtle Ave, Brooklyn, NY 11221, USA",Miscellaneous,34 - 44,39,156,4.4,25/04/22 7:01,Miscellaneous,Miscellaneous|Snacks,Miscellaneous
11216,40.6788319,-73.9506774,"300 Madison St, Brooklyn, NY 11216, USA",NY,Brooklyn,NY,40.6972639,-73.93116,1.633160755,Dollar General,2305359,"1192 Myrtle Ave, Brooklyn, NY 11221, USA",Miscellaneous,34 - 44,39,156,4.4,25/04/22 7:01,Miscellaneous,Miscellaneous|Snacks,Miscellaneous
11216,40.6788319,-73.9506774,"300 Madison St, Brooklyn, NY 11216, USA",NY,Brooklyn,NY,40.6564438,-73.9499915,1.547211414,CVS,1231368,"CVS, 1251 Nostrand Ave, Brooklyn, NY 11225, USA",Miscellaneous,32 - 42,37,239,4.3,25/04/22 7:01,Miscellaneous,Miscellaneous|Snacks,Miscellaneous
11219,40.6310753,-73.9976946,"4701 15th Ave, Brooklyn, NY 11219, USA",NY,Brooklyn,NY,40.6564438,-73.9499915,1.547211414,CVS,1231368,"CVS, 1251 Nostrand Ave, Brooklyn, NY 11225, USA",Miscellaneous,32 - 42,37,239,4.3,25/04/22 7:01,Miscellaneous,Miscellaneous|Snacks,Miscellaneous
10003,40.7324733,-73.98738,"41 Cooper Square, 7 E 7th St, New York, NY 10003, USA",NY,New York,NY,40.6564438,-73.9499915,1.547211414,CVS,1231368,"CVS, 1251 Nostrand Ave, Brooklyn, NY 11225, USA",Miscellaneous,32 - 42,37,239,4.3,25/04/22 7:01,Miscellaneous,Miscellaneous|Snacks,Miscellaneous
11216,40.6788319,-73.9506774,"300 Madison St, Brooklyn, NY 11216, USA",NY,Brooklyn,NY,40.6743488,-73.9568815,0.449016079,The Ice Cream Shop,1668680,"637 Park Pl, Brooklyn, NY 11238, USA",Miscellaneous,Dec-22,17,58,4.2,25/04/22 7:01,Miscellaneous,Desserts|Miscellaneous,Miscellaneous
11219,40.6310753,-73.9976946,"4701 15th Ave, Brooklyn, NY 11219, USA",NY,Brooklyn,NY,40.6743488,-73.9568815,0.449016079,The Ice Cream Shop,1668680,"637 Park Pl, Brooklyn, NY 11238, USA",Miscellaneous,Dec-22,17,58,4.2,25/04/22 7:01,Miscellaneous,Desserts|Miscellaneous,Miscellaneous
10003,40.7324733,-73.98738,"41 Cooper Square, 7 E 7th St, New York, NY 10003, USA",NY,New York,NY,40.6743488,-73.9568815,0.449016079,The Ice Cream Shop,1668680,"637 Park Pl, Brooklyn, NY 11238, USA",Miscellaneous,Dec-22,17,58,4.2,25/04/22 7:01,Miscellaneous,Desserts|Miscellaneous,Miscellaneous
11216,40.6788319,-73.9506774,"300 Madison St, Brooklyn, NY 11216, USA",NY,Brooklyn,NY,40.6782261,-73.9494383,0.077246216,Wholesome foods,994053,"1306 Atlantic Ave, Brooklyn, NY 11216, USA",Seafood|Middle Eastern|French,21 - 31,26,725,4.6,25/04/22 7:01,Miscellaneous|Middle Eastern,Appetizers|Breakfast|Miscellaneous|Beverages,Miscellaneous
11219,40.6310753,-73.9976946,"4701 15th Ave, Brooklyn, NY 11219, USA",NY,Brooklyn,NY,40.6782261,-73.9494383,0.077246216,Wholesome foods,994053,"1306 Atlantic Ave, Brooklyn, NY 11216, USA",Seafood|Middle Eastern|French,21 - 31,26,725,4.6,25/04/22 7:01,Miscellaneous|Middle Eastern,Appetizers|Breakfast|Miscellaneous|Beverages,Miscellaneous
10003,40.7324733,-73.98738,"41 Cooper Square, 7 E 7th St, New York, NY 10003, USA",NY,New York,NY,40.6782261,-73.9494383,0.077246216,Wholesome foods,994053,"1306 Atlantic Ave, Brooklyn, NY 11216, USA",Seafood|Middle Eastern|French,21 - 31,26,725,4.6,25/04/22 7:01,Miscellaneous|Middle Eastern,Appetizers|Breakfast|Miscellaneous|Beverages,Miscellaneous
11216,40.6788319,-73.9506774,"300 Madison St, Brooklyn, NY 11216, USA",NY,Brooklyn,NY,40.6967756,-73.9352092,1.481088228,Day & Night Deli,676953,"George Lopez Tacos, 950 Broadway, Brooklyn, NY 11221, USA",Miscellaneous,29 - 39,34,2000,4.6,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
11219,40.6310753,-73.9976946,"4701 15th Ave, Brooklyn, NY 11219, USA",NY,Brooklyn,NY,40.6967756,-73.9352092,1.481088228,Day & Night Deli,676953,"George Lopez Tacos, 950 Broadway, Brooklyn, NY 11221, USA",Miscellaneous,29 - 39,34,2000,4.6,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
10003,40.7324733,-73.98738,"41 Cooper Square, 7 E 7th St, New York, NY 10003, USA",NY,New York,NY,40.6967756,-73.9352092,1.481088228,Day & Night Deli,676953,"George Lopez Tacos, 950 Broadway, Brooklyn, NY 11221, USA",Miscellaneous,29 - 39,34,2000,4.6,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
11219,40.6310753,-73.9976946,"4701 15th Ave, Brooklyn, NY 11219, USA",NY,Brooklyn,NY,40.6884524,-73.9627004,0.915746036,STOP ONE DELI GOURMET,1049405,"320 Lafayette Ave, Brooklyn, NY 11238, USA",Miscellaneous,22 - 32,27,84,4.4,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
11216,40.6788319,-73.9506774,"300 Madison St, Brooklyn, NY 11216, USA",NY,Brooklyn,NY,40.6884524,-73.9627004,0.915746036,STOP ONE DELI GOURMET,1049405,"320 Lafayette Ave, Brooklyn, NY 11238, USA",Miscellaneous,22 - 32,27,84,4.4,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
10003,40.7324733,-73.98738,"41 Cooper Square, 7 E 7th St, New York, NY 10003, USA",NY,New York,NY,40.6884524,-73.9627004,0.915746036,STOP ONE DELI GOURMET,1049405,"320 Lafayette Ave, Brooklyn, NY 11238, USA",Miscellaneous,22 - 32,27,84,4.4,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
11216,40.6788319,-73.9506774,"300 Madison St, Brooklyn, NY 11216, USA",NY,Brooklyn,NY,40.69807531,-73.93500071,1.562735686,TK's Deli,972121,"954 Broadway, Brooklyn, NY 11221, USA",Miscellaneous,32 - 42,37,955,4.5,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
11219,40.6310753,-73.9976946,"4701 15th Ave, Brooklyn, NY 11219, USA",NY,Brooklyn,NY,40.69807531,-73.93500071,1.562735686,TK's Deli,972121,"954 Broadway, Brooklyn, NY 11221, USA",Miscellaneous,32 - 42,37,955,4.5,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
10003,40.7324733,-73.98738,"41 Cooper Square, 7 E 7th St, New York, NY 10003, USA",NY,New York,NY,40.69807531,-73.93500071,1.562735686,TK's Deli,972121,"954 Broadway, Brooklyn, NY 11221, USA",Miscellaneous,32 - 42,37,955,4.5,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
11216,40.6788319,-73.9506774,"300 Madison St, Brooklyn, NY 11216, USA",NY,Brooklyn,NY,40.67762,-73.9754765,1.302083903,Regal Roots LLC,2606779,"92 Sterling Pl, Brooklyn, NY 11217, USA",Miscellaneous,61 - 71,66,4,5.0,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
11219,40.6310753,-73.9976946,"4701 15th Ave, Brooklyn, NY 11219, USA",NY,Brooklyn,NY,40.67762,-73.9754765,1.302083903,Regal Roots LLC,2606779,"92 Sterling Pl, Brooklyn, NY 11217, USA",Miscellaneous,61 - 71,66,4,5.0,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
10003,40.7324733,-73.98738,"41 Cooper Square, 7 E 7th St, New York, NY 10003, USA",NY,New York,NY,40.67762,-73.9754765,1.302083903,Regal Roots LLC,2606779,"92 Sterling Pl, Brooklyn, NY 11217, USA",Miscellaneous,61 - 71,66,4,5.0,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
10003,40.7324733,-73.98738,"41 Cooper Square, 7 E 7th St, New York, NY 10003, USA",NY,New York,NY,40.6835054,-73.9442139,0.46791402,AKC Wine & Liquor,1801504,"402 Tompkins Ave, Brooklyn, NY 11216, USA",Miscellaneous,Dec-22,17,417,4.9,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
11219,40.6310753,-73.9976946,"4701 15th Ave, Brooklyn, NY 11219, USA",NY,Brooklyn,NY,40.6835054,-73.9442139,0.46791402,AKC Wine & Liquor,1801504,"402 Tompkins Ave, Brooklyn, NY 11216, USA",Miscellaneous,Dec-22,17,417,4.9,25/04/22 7:01,Miscellaneous,Miscellaneous,Miscellaneous
